,sentence,meta,max_match_extracted,y_true
192,"The service, wine selection, ambiance are all outstanding and deserve recognition.","{'ambiance': 'positive', 'wine selection': 'positive', 'service': 'positive'}","{('service', 'positive'), ('wine', 'positive'), ('ambiance', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
193,"We were seated promptly as we had reservations, however after that the service was slow.","{'reservations': 'positive', 'service': 'negative'}","{('service', 'positive'), ('reservations', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
194,"It's really also the service, is good and the waiters are friendly.","{'waiters': 'positive', 'service': 'positive'}","{('service', 'positive'), ('waiters', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
195,"The food was pretty good, but a little flavorless and the portions very small, including dessert.","{'food': 'conflict', 'dessert': 'negative', 'portions': 'negative'}","{('portions', 'positive'), ('dessert', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
196,"It is set far from the small street it's on, and there is no traffic noise.",{'traffic noise': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
197,Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,{'food': 'positive'},"{('food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
198,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.","{'food': 'positive', 'ambience': 'positive', 'service': 'positive'}","{('service', 'positive'), ('ambience', 'positive'), ('food', 'positive'), ('bart', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
199,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,{'dinner meeting': 'neutral'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
200,All the NYU students love this place so it makes for a fun young atmosphere.,{'atmosphere': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
201,The food here does a great service to the name (Cantonese that is...).,"{'cantonese': 'positive', 'food': 'positive'}","{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
202,"But, nothing stands out about the cooking.",{'cooking': 'neutral'},"{('cooking', 'positive'), ('nothing', 'negative')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
203,Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,"{'atmosphere': 'positive', 'food': 'positive'}","{('food', 'positive'), ('atmosphere', 'positive'), ('joya', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
204,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,"{'quality': 'positive', 'prix fixe menu': 'positive', 'quantity': 'positive'}","{('penny', 'positive'), ('prix fixe menu', 'positive'), ('quantity', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
205,I've been here 3 times for lunch and it is one of my favorites in the city.,{'lunch': 'neutral'},"{('city', 'positive'), ('lunch', 'positive'), ('times', 'positive'), ('favorites', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
206,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.","{'eggs benedict': 'negative', 'hollondaise sauce': 'negative', 'brunch': 'neutral'}","{('eggs benedict', 'positive'), ('life', 'positive'), ('brunch', 'positive'), ('hollondaise sauce', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
207,"I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.",{'oatmeal': 'positive'},"{('item', 'positive'), ('oatmeal', 'positive'), ('work', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
208,Too bad the food wasn't of the same heritage.,{'food': 'negative'},"{('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
209,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.","{'specials': 'neutral', 'menu': 'positive', 'chilean sea bass': 'negative', 'server': 'negative'}","{('server', 'positive'), ('menu', 'positive'), ('chilean sea bass', 'positive'), ('specials', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
210,"The food was really good, I had the onion soup and it was one of the best ever.","{'onion soup': 'positive', 'food': 'positive'}","{('food', 'positive'), ('onion soup', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
211,"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.",{'wine': 'neutral'},"{('wine', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
212,"Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.",{'staff': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
213,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.","{'dinner': 'positive', 'dim sum': 'negative'}","{('place', 'positive'), ('dim sum', 'positive'), ('reviews', 'positive'), ('dinner', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
214,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.","{'roll': 'negative', 'rice': 'neutral'}","{('roll', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
215,"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.","{'tonic': 'neutral', 'gin and tonic': 'neutral'}","{('gin', 'positive'), ('tonic', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
216,"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).","{'little dishes': 'negative', 'dim sum': 'negative'}","{('dim sum', 'negative'), ('little dishes', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
217,"The service is ok, some of the people didn't get what they asked for.",{'service': 'neutral'},"{('service', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
218,If you want good authentic Thai this place is not the place to go.,{'thai': 'negative'},"{('thai', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
219,I recommend getting a reservation even though we saw people seated without one.,{'reservation': 'neutral'},"{('saw people', 'positive'), ('reservation', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
220,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,{'grilled chicken special with edamame puree': 'neutral'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
221,"If you want some roast duck, pork or chicken on rice with ginger, try them out!","{'roast duck': 'positive', 'pork': 'positive', 'chicken on rice with ginger': 'positive'}","{('roast duck', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
222,"You order from a menu, so you leave feeling like you missed the full experience.",{'menu': 'negative'},"{('menu', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
223,Staff is very accomodating.,{'staff': 'positive'},"{('staff', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
224,I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,{'reservation': 'neutral'},"{('reservation', 'positive'), ('night', 'positive'), ('del frisco', 'positive'), ('boyfriend', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
225,yourself a favor and have dinner here and see if you dont agree with me.,{'dinner': 'neutral'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
226,Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,"{'sake': 'positive', 'portion': 'neutral', 'dishes': 'positive'}","{('dishes', 'positive'), ('portion', 'positive'), ('sake', 'positive'), ('style izakaya', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227,"The food was terrific and the service classy, attentive, without being overbearing.","{'food': 'positive', 'service': 'positive'}","{('food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
228,This is an amazing place to try some roti rolls.,{'roti rolls': 'positive'},"{('roti rolls', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
229,Fresh ingredients and everything is made to order.,{'ingredients': 'positive'},"{('ingredients', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
230,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.","{'food': 'positive', 'tip': 'positive', 'meal': 'positive'}","{('meal', 'positive'), ('minutes', 'positive'), ('tip', 'positive'), ('food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
231,Quick and friendly service.,{'service': 'positive'},"{('service', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,"They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.",{'meat': 'neutral'},"{('well', 'positive'), ('meat', 'positive'), ('digestive system', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
233,"Try the hot dogs too, they're snappy and delicious.",{'hot dogs': 'positive'},"{('hot dogs', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,Delivery is fast too.,{'delivery': 'positive'},"{('delivery', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
235,"The noise level was unbearable, conversation impossible.",{'noise level': 'negative'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
236,Personal pans are the perfect size for those hungry nights.,{'personal pans': 'positive'},"{('personal pans', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,"{'spider rolls': 'positive', 'spicy fried clam rolls': 'positive'}","{('spicy fried clam rolls', 'positive')}","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
238,One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,{'menu': 'positive'},"{('restaurant', 'positive'), ('people', 'positive'), ('way', 'positive'), ('experimenting', 'positive'), ('menu', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
239,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,{'atmosphere': 'positive'},"{('atmosphere', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
240,"Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.",{'place': 'positive'},"{('place', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
241,Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,{'food': 'neutral'},"{('food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
242,just got back from lunch at Tamarind and it was excellent.,{'lunch': 'positive'},"{('lunch', 'positive'), ('tamarind', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
243,"head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.",{'food quality': 'positive'},set(),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
244,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).","{'man': 'negative', 'table': 'negative'}","{('man', 'positive')}","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
245,Try the cheesecake!,{'cheesecake': 'positive'},"{('cheesecake', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
246,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,"{'food': 'negative', 'manager': 'negative', 'containers': 'neutral', 'employees': 'negative', 'containers for condiments': 'negative'}","{('condiments', 'positive'), ('employees', 'positive'), ('manager', 'positive'), ('couple', 'positive'), ('containers', 'negative'), ('subpar food', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
247,Great Indian food and the service is incredible.,"{'indian food': 'positive', 'service': 'positive'}","{('service', 'positive'), ('indian food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
248,"Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.","{'decor': 'positive', 'food': 'neutral', 'wine list': 'positive'}","{('wine list', 'positive'), ('minimalist', 'positive'), ('food', 'positive'), ('decor', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
249,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.","{'flavor': 'negative', 'salmon dish': 'conflict', 'price': 'neutral'}","{('price', 'positive'), ('salmon dish', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
250,We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,"{'tuna sandwich': 'negative', 'tuna melt': 'negative', 'cheese': 'neutral'}","{('cheese', 'positive'), ('tuna melt', 'positive'), ('tuna sandwich', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
251,"Especially liked chicken tikka and the naan, and the dals.","{'dals': 'positive', 'naan': 'positive', 'chicken tikka': 'positive'}","{('tikka', 'positive'), ('chicken tikka', 'positive'), ('naan', 'positive'), ('dals', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
252,The waiters were not attentive except that the bill turned up on the table before we were finished.,"{'waiters': 'negative', 'bill': 'negative'}","{('bill', 'positive'), ('waiters', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,{'lawns': 'positive'},"{('restaurant', 'positive'), ('hudson river', 'positive'), ('statue', 'positive'), ('lawns', 'positive'), ('liberty', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
254,"My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.",{'staff': 'conflict'},"{('story', 'positive'), ('staff', 'positive'), ('wife', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
255,The sangria was pretty tasty and good on a hot muggy day.,{'sangria': 'positive'},"{('sangria', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
256,Don't eat here unless you're starving for thai food and you work next door.,{'thai food': 'negative'},"{('thai food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
257,"For the people who want great food plus great service, Roxy is a place to AVOID!","{'food': 'negative', 'service': 'negative'}","{('service', 'positive'), ('food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
258,I had the best ravioli ever.,{'ravioli': 'positive'},"{('ravioli', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
259,"While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.",{'menu': 'conflict'},"{('menu', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
260,Ive been here a bunch of times now and the service is always outstanding.,{'service': 'positive'},"{('service', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
261,The bill is approximately $25 for 2 at lunch without drinks.,"{'bill': 'neutral', 'lunch': 'neutral', 'drinks': 'neutral'}","{('drinks', 'positive'), ('lunch', 'positive'), ('bill', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
262,"Quite frankly, this is some of the worst sushi I have ever tried.",{'sushi': 'negative'},"{('sushi', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,"The food is great, service is ok.","{'food': 'positive', 'service': 'neutral'}","{('service', 'positive'), ('food', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
264,"The overall price tag was very very expensive, something I did expect.",{'price tag': 'negative'},"{('something', 'positive'), ('price tag', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
265,"Spice is great Thai food, love the inexpensive appetizers.","{'thai food': 'positive', 'appetizers': 'positive'}","{('appetizers', 'positive'), ('thai food', 'positive')}","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
266,The service was attentive.,{'service': 'positive'},"{('service', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
267,"He not only makes his own homemade mozzarella, but every pie is ultra fresh.","{'mozzarella': 'positive', 'pie': 'positive'}","{('pie', 'positive'), ('mozzarella', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
268,Fish was overdone.,{'fish': 'negative'},"{('fish', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
269,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.","{'ceiling': 'positive', 'main dining room': 'positive'}","{('dining room', 'positive'), ('main dining room', 'positive'), ('ceiling', 'positive'), ('world outside', 'positive'), ('high ceiling', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
270,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.,"{'menu selections': 'positive', 'service': 'positive'}","{('service', 'positive'), ('menu selections', 'positive'), ('restaurant week', 'positive'), ('bar', 'positive')}","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
271,also make sure you pay attention to the music being piped in - quite a weird selection.,{'music': 'neutral'},"{('music', 'positive')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
272,The establishment scores big points in presentation and style.,{'establishment': 'positive'},"{('establishment', 'negative')}","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
